EduCat,USRCat,AgeCat,IncCat,MarCat,RaceCat,GenderCat,1,2,3,4,5,6,n
4,1,3,3,5,2,2,1,0,0,0,0,0,1
4,1,3,3,5,5,1,0,1,0,0,0,0,1
4,1,3,4,1,2,1,1,1,1,0,1,0,4
4,1,3,4,1,2,2,1,0,0,1,0,0,2
4,1,3,4,1,3,2,0,0,1,0,0,0,1
4,1,3,5,1,1,1,0,0,2,0,0,0,2
4,1,3,5,1,2,1,0,4,6,4,3,0,17
4,1,3,5,1,2,2,1,4,5,2,1,0,13
4,1,3,5,1,3,1,1,1,0,0,0,0,2
4,1,3,5,1,3,2,0,0,2,0,0,0,2
4,1,3,5,1,4,1,0,0,2,0,0,0,2
4,1,3,5,1,4,2,0,0,0,0,1,0,1
4,1,3,5,1,5,1,0,0,1,0,0,0,1
4,1,3,5,2,4,2,1,0,0,0,0,0,1
4,1,3,5,3,2,2,0,0,1,0,0,0,1
4,1,3,5,4,2,1,0,0,0,1,0,0,1
4,1,3,5,5,1,1,1,0,0,0,0,0,1
4,1,3,5,5,1,2,1,0,0,0,0,0,1
4,1,3,5,5,2,1,1,1,2,1,0,0,5
4,1,3,5,5,2,2,1,1,0,0,0,0,2
4,1,3,5,5,3,2,0,1,0,0,0,0,1
4,1,3,6,1,1,1,0,0,0,1,0,0,1
4,1,3,6,1,2,1,0,0,1,2,1,0,4
4,1,3,6,1,2,2,0,0,1,0,0,0,1
4,1,3,6,1,3,2,0,0,1,0,0,0,1
4,1,3,6,1,4,1,0,0,0,1,0,0,1
4,1,3,6,3,2,1,0,0,0,1,0,0,1
4,1,3,6,5,2,1,0,1,1,0,1,0,3
4,1,3,6,5,3,2,0,0,1,0,0,0,1
4,1,3,6,5,5,2,0,0,1,0,0,0,1
4,1,4,1,2,2,2,0,0,1,0,1,0,2
4,1,4,1,3,2,2,0,0,0,0,1,0,1
4,1,4,1,5,2,2,0,0,0,1,0,0,1
4,1,4,2,1,2,1,0,0,0,1,1,0,2
4,1,4,2,1,2,2,0,0,1,0,0,0,1
4,1,4,2,1,5,1,0,0,1,0,0,0,1
4,1,4,2,3,2,1,0,0,2,0,0,0,2
4,1,4,2,3,2,2,0,0,1,0,0,0,1
4,1,4,2,3,3,1,0,1,0,0,0,0,1
4,1,4,2,3,3,2,0,2,0,0,0,0,2
4,1,4,2,5,2,1,0,1,0,0,0,0,1
4,1,4,2,5,2,2,1,0,1,1,0,0,3
4,1,4,2,5,3,1,0,1,1,0,0,0,2
4,1,4,2,5,5,2,0,0,1,0,0,0,1
4,1,4,3,1,2,1,1,0,1,2,1,0,5
4,1,4,3,1,2,2,0,1,1,1,0,0,3
4,1,4,3,1,3,2,0,0,1,1,0,0,2
4,1,4,3,1,4,1,0,0,1,0,0,0,1
4,1,4,3,1,4,2,0,1,0,0,0,0,1
4,1,4,3,2,2,1,0,0,0,0,0,1,1
4,1,4,3,3,1,1,0,0,1,0,0,0,1
4,1,4,3,3,4,2,0,0,1,0,0,0,1
4,1,4,3,4,2,1,0,0,0,1,0,0,1
4,1,4,3,5,1,1,0,1,0,0,0,0,1
4,1,4,3,5,2,2,0,1,1,1,0,0,3
4,1,4,4,1,1,1,0,0,1,0,0,0,1
4,1,4,4,1,2,1,0,0,1,0,0,0,1
4,1,4,4,1,2,2,0,0,1,0,0,0,1
4,1,4,4,2,2,2,0,0,1,0,0,0,1
4,1,4,4,3,2,2,0,0,1,0,0,0,1
4,1,4,4,5,1,2,0,0,1,0,0,0,1
4,1,4,5,1,1,2,0,0,1,0,0,0,1
4,1,4,5,1,2,1,1,1,8,8,0,0,18
4,1,4,5,1,2,2,0,3,8,4,0,0,15
4,1,4,5,1,3,1,0,0,1,0,0,0,1
4,1,4,5,1,3,2,0,0,1,0,0,0,1
4,1,4,5,1,4,1,0,0,2,2,0,0,4
4,1,4,5,1,5,2,0,1,0,0,0,0,1
4,1,4,5,2,1,1,0,0,0,1,0,0,1
4,1,4,5,2,2,2,0,0,0,1,0,0,1
4,1,4,5,2,3,2,1,0,0,0,0,0,1
4,1,4,5,3,2,1,0,0,0,2,0,0,2
4,1,4,5,3,3,2,0,1,0,0,0,0,1
4,1,4,5,5,1,2,0,0,1,0,0,0,1
4,1,4,5,5,2,1,0,2,0,0,0,0,2
4,1,4,5,5,2,2,0,1,0,0,0,0,1
4,1,4,5,5,3,2,0,0,1,1,0,0,2
4,1,4,5,5,4,1,0,0,1,0,0,0,1
4,1,4,5,5,4,2,0,1,0,0,0,0,1
4,1,4,6,1,1,2,0,0,1,0,0,0,1
4,1,4,6,1,2,1,0,0,0,1,0,0,1
4,1,4,6,1,2,2,0,4,1,0,0,0,5
4,1,4,6,1,4,1,0,0,1,0,0,0,1
4,1,4,6,1,4,2,0,0,1,1,0,0,2
4,1,4,6,3,2,1,0,0,1,0,1,0,2
4,1,4,6,5,2,2,0,1,0,0,0,0,1
4,1,5,1,3,2,1,0,1,0,0,0,0,1
4,1,5,1,5,2,1,0,0,0,1,0,0,1
4,1,5,2,1,2,2,1,0,0,0,0,0,1
4,1,5,2,2,2,2,0,0,0,1,0,0,1
4,1,5,2,2,3,2,0,0,1,0,0,0,1
4,1,5,2,3,2,1,0,0,1,0,0,0,1
4,1,5,2,3,2,2,0,0,0,1,1,0,2
4,1,5,2,3,3,1,0,0,1,0,0,0,1
4,1,5,2,3,4,2,0,1,0,0,0,0,1
4,1,5,2,5,2,1,1,0,2,0,0,0,3
4,1,5,2,5,2,2,1,1,0,0,0,0,2
4,1,5,3,1,1,1,0,0,0,0,1,0,1
4,1,5,3,1,2,1,1,2,4,0,0,0,7
4,1,5,3,1,2,2,0,1,2,0,0,0,3
4,1,5,3,1,3,1,1,0,0,0,0,0,1
4,1,5,3,1,4,1,0,0,2,0,0,0,2
4,1,5,3,1,5,2,0,0,1,0,0,0,1
4,1,5,3,3,2,1,0,0,1,0,0,0,1
4,1,5,3,3,2,2,1,0,0,0,0,0,1
4,1,5,3,3,3,1,0,0,1,0,0,0,1
4,1,5,3,3,3,2,0,1,0,0,0,0,1
4,1,5,3,5,2,1,0,0,1,0,0,0,1
4,1,5,4,1,2,1,0,0,0,0,1,0,1
4,1,5,4,1,2,2,0,1,0,0,0,0,1
4,1,5,4,1,3,1,0,0,1,0,0,0,1
4,1,5,4,3,2,1,0,0,1,0,0,0,1
4,1,5,5,1,1,1,0,0,0,0,1,0,1
4,1,5,5,1,2,1,1,1,3,2,2,0,9
4,1,5,5,1,2,2,0,2,1,1,0,0,4
4,1,5,5,1,3,1,0,0,1,0,0,0,1
4,1,5,5,1,4,1,0,0,1,0,0,0,1
4,1,5,5,3,2,1,0,0,1,0,0,0,1
4,1,5,5,3,2,2,0,0,0,1,0,0,1
4,1,5,5,5,2,1,0,0,0,0,1,0,1
4,1,5,6,1,2,1,0,0,0,2,0,0,2
4,1,5,6,1,2,2,0,1,0,0,0,0,1
4,1,5,6,1,4,1,0,0,0,1,0,0,1
4,1,5,6,2,2,2,1,0,0,0,0,0,1
4,1,5,6,2,4,2,0,0,1,0,0,0,1
4,1,5,6,3,2,2,1,0,0,0,0,0,1
4,1,5,6,3,4,2,0,0,0,1,0,0,1
4,1,5,6,5,1,2,0,1,0,0,0,0,1
4,1,5,6,5,2,2,0,1,1,0,0,0,2
4,2,1,1,5,1,1,0,0,1,0,0,0,1
4,2,1,1,5,2,1,0,1,0,0,0,0,1
4,2,1,1,5,2,2,2,0,0,0,0,1,3
4,2,1,1,5,4,1,0,1,0,0,0,0,1
4,2,1,2,1,2,1,0,0,0,1,0,0,1
4,2,1,2,1,2,2,0,1,0,0,0,0,1
4,2,1,2,5,1,1,0,1,0,1,0,0,2
4,2,1,2,5,1,2,0,3,0,0,0,0,3
4,2,1,2,5,2,1,7,1,0,3,1,0,12
4,2,1,2,5,2,2,7,0,1,3,0,0,11
4,2,1,2,5,3,1,0,0,1,0,0,0,1
4,2,1,2,5,3,2,0,1,1,0,0,0,2
4,2,1,2,5,4,1,1,0,0,0,0,0,1
4,2,1,2,5,4,2,0,1,0,0,0,1,2
4,2,1,2,5,5,1,0,0,1,0,0,0,1
4,2,1,2,5,5,2,0,3,1,1,0,0,5
4,2,1,3,1,2,1,0,0,1,1,0,0,2
4,2,1,3,1,2,2,1,2,1,2,0,0,6
4,2,1,3,1,4,2,0,0,1,0,0,0,1
4,2,1,3,5,1,2,0,1,0,0,0,0,1
4,2,1,3,5,2,1,3,0,0,1,2,0,6
4,2,1,3,5,2,2,1,5,2,1,1,0,10
4,2,1,3,5,5,2,1,0,0,0,0,0,1
4,2,1,4,1,2,2,0,0,1,0,0,0,1
4,2,1,4,5,2,1,1,1,0,0,0,0,2
4,2,1,5,1,2,1,1,0,1,0,0,0,2
4,2,1,5,1,2,2,0,0,0,0,1,0,1
4,2,1,5,5,1,2,1,0,0,0,0,0,1
4,2,1,5,5,2,1,3,4,2,0,0,0,9
4,2,1,5,5,2,2,0,0,1,0,0,0,1
4,2,1,5,5,4,1,0,0,0,1,0,0,1
4,2,1,6,1,1,2,0,1,0,0,0,0,1
4,2,1,6,1,2,2,0,0,1,0,0,1,2
4,2,1,6,5,1,1,0,0,2,0,0,0,2
4,2,1,6,5,1,2,0,0,0,1,0,0,1
4,2,1,6,5,2,1,1,4,3,0,0,0,8
4,2,1,6,5,2,2,2,0,0,0,0,0,2
4,2,1,6,5,3,1,0,0,0,1,0,0,1
4,2,1,6,5,3,2,0,0,1,0,0,0,1
4,2,1,6,5,4,2,0,1,0,0,0,0,1
4,2,1,6,5,5,2,0,1,0,0,0,0,1
4,2,2,1,1,1,2,0,0,0,0,0,1,1
4,2,2,1,1,5,2,0,0,1,0,0,0,1
4,2,2,1,3,3,2,0,0,1,0,0,0,1
4,2,2,1,3,5,2,0,0,0,0,1,0,1
4,2,2,1,5,1,1,0,0,0,0,1,0,1
4,2,2,1,5,1,2,1,0,0,0,0,0,1
4,2,2,1,5,2,1,1,1,1,1,0,0,4
4,2,2,1,5,2,2,1,2,0,0,0,0,3
4,2,2,1,5,3,1,0,0,2,0,0,0,2
4,2,2,1,5,3,2,0,1,1,0,0,0,2
4,2,2,1,5,4,1,0,1,0,0,0,0,1
4,2,2,1,5,4,2,0,1,0,0,0,0,1
4,2,2,1,5,5,2,0,0,0,0,0,1,1
4,2,2,2,1,1,2,1,0,0,0,0,0,1
4,2,2,2,1,2,1,0,1,0,2,1,0,4
4,2,2,2,1,2,2,2,2,0,3,0,0,7
4,2,2,2,1,3,1,1,0,0,0,0,0,1
4,2,2,2,1,3,2,1,0,1,1,0,0,3
4,2,2,2,1,5,1,0,0,1,0,0,0,1
4,2,2,2,1,5,2,0,1,1,0,0,0,2
4,2,2,2,2,4,2,0,0,0,1,0,0,1
4,2,2,2,3,2,1,0,0,0,1,0,0,1
4,2,2,2,3,2,2,2,2,2,0,0,0,6
4,2,2,2,4,5,1,0,0,1,0,0,0,1
4,2,2,2,5,1,1,0,1,0,0,0,0,1
4,2,2,2,5,1,2,1,0,0,0,0,0,1
4,2,2,2,5,2,1,1,2,5,5,3,0,16
4,2,2,2,5,2,2,9,5,2,3,0,0,19
4,2,2,2,5,3,2,1,1,2,1,0,0,5
4,2,2,2,5,4,1,0,1,0,0,0,0,1
4,2,2,2,5,4,2,0,0,1,1,0,0,2
4,2,2,2,5,5,2,0,1,0,0,0,0,1
4,2,2,3,1,1,1,0,0,0,0,1,0,1
4,2,2,3,1,1,2,0,0,2,0,0,0,2
4,2,2,3,1,2,1,4,9,9,9,3,1,35
4,2,2,3,1,2,2,5,5,9,5,6,0,30
4,2,2,3,1,3,1,0,0,1,0,0,0,1
4,2,2,3,1,3,2,0,0,2,1,0,0,3
4,2,2,3,1,4,2,0,1,0,0,0,0,1
4,2,2,3,3,2,1,1,2,1,0,0,0,4
4,2,2,3,3,2,2,0,1,1,1,0,0,3
4,2,2,3,3,3,2,0,0,1,0,0,0,1
4,2,2,3,4,1,2,0,0,1,0,0,0,1
4,2,2,3,4,3,2,1,1,0,0,0,0,2
4,2,2,3,5,2,1,4,3,6,0,0,0,13
4,2,2,3,5,2,2,5,5,4,2,0,1,17
4,2,2,3,5,3,2,2,1,1,0,0,0,4
4,2,2,3,5,4,1,0,0,2,0,0,0,2
4,2,2,3,5,4,2,1,0,0,0,0,0,1
4,2,2,3,5,5,1,0,1,2,0,0,0,3
4,2,2,3,5,5,2,0,1,0,0,0,0,1
4,2,2,4,1,1,2,0,1,2,1,0,0,4
4,2,2,4,1,2,1,4,2,4,1,2,0,13
4,2,2,4,1,2,2,6,7,3,4,2,0,22
4,2,2,4,1,3,2,1,0,0,0,0,0,1
4,2,2,4,1,4,2,0,1,0,0,1,0,2
4,2,2,4,1,5,1,0,0,1,0,0,0,1
4,2,2,4,1,5,2,0,0,1,0,0,0,1
4,2,2,4,3,2,2,0,0,0,1,0,0,1
4,2,2,4,5,1,2,0,0,1,0,0,0,1
4,2,2,4,5,2,1,2,1,3,0,0,0,6
4,2,2,4,5,2,2,1,2,3,0,1,0,7
4,2,2,4,5,3,2,0,0,1,0,0,0,1
4,2,2,4,5,4,1,0,0,2,0,0,0,2
4,2,2,4,5,5,1,0,0,1,0,0,0,1
4,2,2,4,5,5,2,0,2,0,0,0,0,2
4,2,2,5,1,1,1,0,0,1,0,1,0,2
4,2,2,5,1,2,1,6,15,20,9,1,0,51
4,2,2,5,1,2,2,12,10,13,3,4,2,44
4,2,2,5,1,3,1,1,1,1,0,0,0,3
4,2,2,5,1,3,2,0,1,1,0,0,0,2
4,2,2,5,1,4,1,0,1,3,1,1,0,6
4,2,2,5,1,4,2,1,1,3,0,0,0,5
4,2,2,5,1,5,1,0,1,3,0,0,0,4
4,2,2,5,2,3,2,0,0,1,0,0,0,1
4,2,2,5,3,2,1,1,1,0,1,0,0,3
4,2,2,5,3,2,2,0,0,1,0,0,0,1
4,2,2,5,4,2,1,1,0,1,0,0,0,2
4,2,2,5,5,2,1,5,3,6,3,0,0,17
4,2,2,5,5,2,2,4,4,2,0,0,0,10
4,2,2,5,5,3,2,0,1,0,0,1,0,2
4,2,2,5,5,4,1,1,0,0,0,0,0,1
4,2,2,5,5,5,1,0,0,0,0,1,0,1
4,2,2,6,1,1,1,0,0,1,1,0,0,2
4,2,2,6,1,1,2,0,0,2,0,1,0,3
4,2,2,6,1,2,1,1,4,1,4,6,0,16
4,2,2,6,1,2,2,2,0,0,3,1,0,6
4,2,2,6,2,1,2,0,0,1,0,0,0,1
4,2,2,6,3,2,1,0,0,0,1,0,0,1
4,2,2,6,3,4,1,0,0,1,0,0,0,1
4,2,2,6,5,1,2,1,0,0,1,0,0,2
4,2,2,6,5,2,1,0,1,0,1,0,0,2
4,2,2,6,5,2,2,3,1,2,0,3,0,9
4,2,2,6,5,3,1,0,0,0,0,0,1,1
4,2,2,6,5,3,2,1,2,1,1,0,0,5
4,2,2,6,5,4,1,0,0,1,0,0,0,1
4,2,2,6,5,5,1,0,0,1,0,0,0,1
4,2,2,6,5,5,2,1,0,0,0,0,0,1
4,2,3,1,1,2,1,0,1,1,0,0,0,2
4,2,3,1,1,2,2,1,0,0,0,0,0,1
4,2,3,1,3,1,1,0,0,0,1,0,0,1
4,2,3,1,3,2,1,0,0,0,1,0,0,1
4,2,3,1,3,2,2,0,1,1,0,0,0,2
4,2,3,1,4,3,1,0,0,0,1,0,0,1
4,2,3,1,5,1,1,1,1,0,1,0,0,3
4,2,3,1,5,1,2,0,0,0,0,1,0,1
4,2,3,1,5,2,1,1,0,2,1,1,0,5
4,2,3,1,5,2,2,0,0,0,1,1,0,2
4,2,3,1,5,3,1,0,0,0,0,0,1,1
4,2,3,1,5,3,2,0,1,0,0,0,0,1
4,2,3,1,5,4,1,0,1,0,0,0,0,1
4,2,3,2,1,1,1,0,0,1,0,0,0,1
4,2,3,2,1,1,2,0,0,1,0,0,0,1
4,2,3,2,1,2,1,3,3,0,3,2,0,11
4,2,3,2,1,2,2,0,2,2,1,1,2,8
4,2,3,2,1,4,1,0,0,0,1,1,0,2
4,2,3,2,1,4,2,0,0,0,1,0,0,1
4,2,3,2,1,5,2,0,1,0,0,2,0,3
4,2,3,2,2,2,2,0,1,0,1,0,0,2
4,2,3,2,3,1,1,0,0,0,1,0,0,1
4,2,3,2,3,2,1,0,1,3,1,0,0,5
4,2,3,2,3,2,2,0,0,3,1,1,0,5
4,2,3,2,3,5,2,1,0,0,0,0,0,1
4,2,3,2,4,1,2,0,0,0,0,1,0,1
4,2,3,2,4,2,2,1,0,0,0,0,0,1
4,2,3,2,4,3,2,1,0,0,0,0,0,1
4,2,3,2,5,1,1,1,0,0,0,0,0,1
4,2,3,2,5,2,1,1,2,7,5,2,0,17
4,2,3,2,5,2,2,3,2,2,2,0,0,9
4,2,3,2,5,3,2,0,0,1,2,0,0,3
4,2,3,2,5,4,2,0,0,1,0,0,0,1
4,2,3,3,1,1,1,1,0,0,0,0,0,1
4,2,3,3,1,2,1,2,3,5,10,2,0,22
4,2,3,3,1,2,2,3,5,9,5,4,1,27
4,2,3,3,1,3,1,0,1,1,1,0,1,4
4,2,3,3,1,3,2,0,0,1,0,0,0,1
4,2,3,3,1,4,1,0,0,1,2,1,0,4
4,2,3,3,1,4,2,0,0,2,1,0,0,3
4,2,3,3,1,5,1,0,0,1,1,0,0,2
4,2,3,3,1,5,2,0,0,1,0,0,0,1
4,2,3,3,2,2,1,0,1,1,0,0,0,2
4,2,3,3,3,1,1,0,1,0,0,0,0,1
4,2,3,3,3,2,1,0,1,2,0,0,1,4
4,2,3,3,3,2,2,1,2,2,1,1,0,7
4,2,3,3,4,2,1,0,0,1,0,0,0,1
4,2,3,3,5,1,2,0,0,0,1,0,0,1
4,2,3,3,5,2,1,2,2,7,3,1,0,15
4,2,3,3,5,2,2,3,4,3,3,1,1,15
4,2,3,3,5,3,1,0,0,2,0,0,0,2
4,2,3,3,5,3,2,1,0,2,0,0,0,3
4,2,3,3,5,4,1,0,0,2,0,0,0,2
4,2,3,3,5,4,2,1,1,0,1,0,0,3
4,2,3,3,5,5,2,0,0,1,0,0,0,1
4,2,3,4,1,1,1,0,0,0,1,0,0,1
4,2,3,4,1,1,2,0,0,1,2,0,0,3
4,2,3,4,1,2,1,0,3,3,10,2,0,18
4,2,3,4,1,2,2,4,3,5,3,1,0,16
4,2,3,4,1,3,1,0,0,2,1,0,0,3
4,2,3,4,1,3,2,0,0,1,0,0,1,2
4,2,3,4,1,4,1,0,0,0,1,0,0,1
4,2,3,4,1,5,1,1,0,1,0,0,0,2
4,2,3,4,3,2,1,1,1,0,0,0,0,2
4,2,3,4,3,3,2,0,0,1,0,0,0,1
4,2,3,4,3,4,2,1,0,0,0,0,0,1
4,2,3,4,5,1,2,0,0,0,0,1,0,1
4,2,3,4,5,2,1,1,3,1,2,0,0,7
4,2,3,4,5,2,2,1,1,0,0,0,0,2
4,2,3,4,5,3,2,0,0,2,0,0,0,2
4,2,3,4,5,4,1,0,0,1,1,0,0,2
4,2,3,4,5,4,2,0,1,0,0,0,0,1
4,2,3,4,5,5,1,0,1,0,1,0,0,2
4,2,3,5,1,1,1,1,1,3,5,1,0,11
4,2,3,5,1,1,2,1,0,2,1,0,0,4
4,2,3,5,1,2,1,4,27,27,30,12,0,100
4,2,3,5,1,2,2,12,13,24,8,5,0,62
4,2,3,5,1,3,1,1,0,3,0,0,0,4
4,2,3,5,1,3,2,2,3,2,0,0,0,7
4,2,3,5,1,4,1,1,1,2,1,1,0,6
4,2,3,5,1,4,2,1,0,4,0,0,0,5
4,2,3,5,1,5,1,0,1,3,2,0,0,6
4,2,3,5,1,5,2,0,1,0,1,0,0,2
4,2,3,5,3,2,1,0,0,1,1,3,0,5
4,2,3,5,3,2,2,1,1,2,0,2,0,6
4,2,3,5,3,3,1,0,0,1,0,0,0,1
4,2,3,5,3,3,2,0,1,0,0,0,0,1
4,2,3,5,3,4,2,0,0,1,0,0,0,1
4,2,3,5,4,2,1,0,1,0,0,0,0,1
4,2,3,5,5,1,2,0,0,2,0,1,0,3
4,2,3,5,5,2,1,0,6,4,4,1,0,15
4,2,3,5,5,2,2,2,2,6,3,0,0,13
4,2,3,5,5,3,1,0,0,1,0,0,0,1
4,2,3,5,5,3,2,0,1,0,0,0,0,1
4,2,3,5,5,4,1,0,1,1,0,0,0,2
4,2,3,5,5,5,2,0,1,0,0,0,0,1
4,2,3,6,1,1,1,0,0,2,1,2,2,7
4,2,3,6,1,1,2,0,0,1,0,0,0,1
4,2,3,6,1,2,1,2,5,11,6,8,0,32
4,2,3,6,1,2,2,2,5,5,4,5,0,21
4,2,3,6,1,4,1,0,0,3,1,0,0,4
4,2,3,6,1,4,2,0,0,0,1,1,0,2
4,2,3,6,1,5,1,1,0,1,0,0,0,2
4,2,3,6,1,5,2,0,0,1,0,1,0,2
4,2,3,6,2,2,1,0,0,1,0,0,0,1
4,2,3,6,3,1,2,0,0,0,0,0,1,1
4,2,3,6,3,2,1,1,0,2,0,0,0,3
4,2,3,6,3,2,2,0,0,1,0,0,0,1
4,2,3,6,3,3,2,0,1,0,0,0,0,1
4,2,3,6,5,1,1,0,0,0,1,0,0,1
4,2,3,6,5,1,2,0,0,3,0,0,0,3
4,2,3,6,5,2,1,4,0,3,3,2,0,12
4,2,3,6,5,2,2,0,4,3,0,1,0,8
4,2,3,6,5,3,1,0,0,2,0,0,0,2
4,2,3,6,5,4,2,0,0,0,0,0,1,1
4,2,4,1,1,2,1,0,0,0,2,0,0,2
4,2,4,1,1,2,2,0,0,2,0,0,0,2
4,2,4,1,2,1,1,0,0,1,0,0,0,1
4,2,4,1,2,2,2,1,0,1,0,0,0,2
4,2,4,1,3,2,1,0,0,0,1,0,0,1
4,2,4,1,3,2,2,0,0,0,0,1,0,1
4,2,4,1,3,3,2,0,0,1,0,0,0,1
4,2,4,1,3,4,2,0,0,0,0,1,0,1
4,2,4,1,5,1,1,0,0,1,0,0,0,1
4,2,4,1,5,2,1,1,0,1,1,0,0,3
4,2,4,1,5,2,2,1,1,3,1,0,0,6
4,2,4,1,5,3,2,0,1,0,0,0,0,1
4,2,4,1,5,4,1,0,0,1,0,0,0,1
4,2,4,2,1,1,1,0,1,1,0,0,0,2
4,2,4,2,1,1,2,0,1,0,0,0,0,1
4,2,4,2,1,2,1,1,0,7,4,1,0,13
4,2,4,2,1,2,2,0,1,3,4,5,0,13
4,2,4,2,1,3,1,0,0,1,0,0,0,1
4,2,4,2,1,4,1,0,0,0,1,0,0,1
4,2,4,2,2,1,2,0,0,1,0,0,1,2
4,2,4,2,2,2,2,0,0,1,0,0,0,1
4,2,4,2,2,3,2,0,0,0,1,0,0,1
4,2,4,2,3,1,2,0,0,0,0,1,0,1
4,2,4,2,3,2,1,0,1,3,2,1,0,7
4,2,4,2,3,2,2,0,1,6,1,0,0,8
4,2,4,2,3,3,1,2,1,0,0,0,0,3
4,2,4,2,3,3,2,0,1,0,0,0,0,1
4,2,4,2,3,4,1,0,0,1,0,0,0,1
4,2,4,2,3,5,2,0,0,1,0,0,0,1
4,2,4,2,4,2,2,0,0,1,0,0,0,1
4,2,4,2,4,3,1,0,0,1,0,0,0,1
4,2,4,2,5,1,1,0,0,1,0,0,0,1
4,2,4,2,5,2,1,1,1,7,2,1,0,12
4,2,4,2,5,2,2,2,3,9,2,0,0,16
4,2,4,2,5,3,1,0,1,0,0,1,0,2
4,2,4,2,5,3,2,0,1,0,0,0,0,1
4,2,4,2,5,4,1,0,0,0,1,0,0,1
4,2,4,3,1,1,1,0,0,2,3,0,0,5
4,2,4,3,1,1,2,0,0,2,1,0,0,3
4,2,4,3,1,2,1,3,5,7,10,4,0,29
4,2,4,3,1,2,2,2,7,7,8,2,0,26
4,2,4,3,1,3,1,0,2,0,1,1,0,4
4,2,4,3,1,3,2,0,0,1,0,0,1,2
4,2,4,3,1,4,1,0,0,1,0,0,0,1
4,2,4,3,1,5,2,0,0,0,0,1,0,1
4,2,4,3,2,1,1,0,0,1,0,0,0,1
4,2,4,3,2,1,2,0,0,1,0,0,0,1
4,2,4,3,2,2,1,0,1,1,0,0,0,2
4,2,4,3,2,2,2,1,0,2,1,0,0,4
4,2,4,3,2,3,2,0,0,1,0,0,0,1
4,2,4,3,3,2,1,2,1,4,1,0,0,8
4,2,4,3,3,2,2,2,2,2,3,0,0,9
4,2,4,3,3,3,1,0,0,3,1,0,0,4
4,2,4,3,4,4,2,0,0,1,0,0,0,1
4,2,4,3,5,1,1,0,1,0,2,0,0,3
4,2,4,3,5,2,1,1,4,3,3,1,0,12
4,2,4,3,5,2,2,1,1,3,2,1,0,8
4,2,4,3,5,3,1,1,0,0,0,0,0,1
4,2,4,3,5,3,2,0,1,1,0,0,0,2
4,2,4,3,5,4,2,0,0,0,1,0,0,1
4,2,4,4,1,1,1,0,0,2,0,0,0,2
4,2,4,4,1,2,1,1,1,3,8,1,0,14
4,2,4,4,1,2,2,0,5,5,4,2,0,16
4,2,4,4,1,3,1,0,1,0,0,0,0,1
4,2,4,4,1,3,2,0,0,1,0,1,0,2
4,2,4,4,1,4,1,0,0,2,0,0,0,2
4,2,4,4,1,5,1,0,0,0,1,0,0,1
4,2,4,4,1,5,2,0,0,2,0,1,0,3
4,2,4,4,2,2,1,0,1,0,0,0,0,1
4,2,4,4,3,2,1,0,0,1,2,1,0,4
4,2,4,4,3,3,2,0,1,0,0,0,0,1
4,2,4,4,5,2,1,0,0,3,2,1,0,6
4,2,4,4,5,2,2,1,1,0,1,0,0,3
4,2,4,4,5,3,2,0,0,0,1,0,0,1
4,2,4,4,5,4,1,0,1,0,0,0,0,1
4,2,4,5,1,1,1,0,0,8,2,0,2,12
4,2,4,5,1,1,2,0,0,1,1,1,0,3
4,2,4,5,1,2,1,7,9,44,28,11,0,99
4,2,4,5,1,2,2,10,19,37,16,4,1,87
4,2,4,5,1,3,1,0,0,5,0,0,0,5
4,2,4,5,1,3,2,0,0,2,0,0,0,2
4,2,4,5,1,4,1,1,1,1,1,1,0,5
4,2,4,5,1,4,2,1,1,2,0,0,0,4
4,2,4,5,1,5,1,0,0,2,1,0,0,3
4,2,4,5,1,5,2,0,0,2,0,1,0,3
4,2,4,5,2,2,1,0,0,1,1,0,0,2
4,2,4,5,2,2,2,1,0,2,0,0,0,3
4,2,4,5,2,4,1,0,0,1,0,0,0,1
4,2,4,5,3,2,1,0,1,4,2,0,0,7
4,2,4,5,3,2,2,0,1,2,4,0,0,7
4,2,4,5,3,3,1,0,1,0,0,0,0,1
4,2,4,5,3,4,2,0,0,1,0,0,0,1
4,2,4,5,3,5,1,0,0,1,0,0,0,1
4,2,4,5,4,2,1,0,0,0,1,0,0,1
4,2,4,5,5,2,1,0,0,2,1,0,0,3
4,2,4,5,5,2,2,0,1,4,2,1,0,8
4,2,4,5,5,3,2,0,1,0,0,0,0,1
4,2,4,5,5,4,1,0,1,0,0,0,0,1
4,2,4,6,1,1,1,0,0,3,1,1,0,5
4,2,4,6,1,1,2,0,0,1,1,0,0,2
4,2,4,6,1,2,1,2,2,8,8,2,2,24
4,2,4,6,1,2,2,5,5,13,8,4,0,35
4,2,4,6,1,3,1,0,3,1,1,0,0,5
4,2,4,6,1,3,2,0,0,1,0,0,0,1
4,2,4,6,1,4,1,0,0,2,1,1,0,4
4,2,4,6,1,4,2,0,0,2,0,0,0,2
4,2,4,6,1,5,1,0,1,0,0,0,0,1
4,2,4,6,2,2,1,0,0,0,1,0,0,1
4,2,4,6,3,2,1,0,0,2,1,0,0,3
4,2,4,6,3,2,2,1,0,2,1,1,0,5
4,2,4,6,3,3,1,0,1,0,0,0,0,1
4,2,4,6,4,2,1,0,0,0,0,1,0,1
4,2,4,6,5,2,1,0,1,4,3,0,0,8
4,2,4,6,5,2,2,0,1,3,0,1,0,5
4,2,4,6,5,3,1,1,1,0,0,0,0,2
